155000,2,1,810,4755,1,0,0,3,7,810,0,1980,0,47.5313,-122.28
155000,3,1,1300,6098,1,0,0,3,7,1300,0,2013,0,47.7074,-121.364
155000,3,1.5,970,8400,1,0,0,3,7,970,0,1966,0,47.3284,-122.331
156000,1,0.75,470,15000,1,0,0,3,4,470,0,1947,0,47.6554,-121.908
156000,2,1.75,590,6138,1,0,0,2,5,590,0,1947,0,47.545,-122.278
156000,2,1,600,4000,1,0,0,3,5,600,0,1933,0,47.5065,-122.339
156000,3,1,770,9750,1,0,0,3,6,770,0,1941,0,47.4509,-122.275
156000,2,1,920,5889,1,0,0,4,6,920,0,1950,0,47.3012,-122.218
156000,3,1,970,8580,1,0,0,3,7,970,0,1959,0,47.3363,-122.311
156601,2,1.75,1210,9750,1,0,0,3,7,1210,0,1984,0,47.3438,-122.037
157000,3,1,1080,6250,1,0,0,2,5,1080,0,1950,0,47.5045,-122.33
157000,1,1,870,26326,1,0,0,3,6,870,0,1939,0,47.4152,-122.3
157000,3,1.5,1170,11530,1,0,0,3,7,1170,0,1960,0,47.4211,-122.29
157340,2,1,900,23000,1,0,0,2,7,900,0,1953,0,47.3576,-122.156
157500,2,1,670,4500,1,0,0,3,5,670,0,1905,0,47.5271,-122.326
157500,2,1,740,9003,1,0,0,3,5,740,0,1949,0,47.4217,-122.197
157500,3,1,1100,27008,1,0,0,3,6,960,140,1935,0,47.4963,-122.249
158000,3,1,1140,10477,1,0,0,3,6,1140,0,1942,0,47.4874,-122.306
158000,3,2,1090,6090,1,0,0,3,7,940,150,1940,0,47.5118,-122.259
158000,3,1.5,990,8925,1,0,0,4,7,990,0,1962,0,47.3294,-122.331
158000,3,2.5,1520,7200,2,0,0,4,7,1520,0,1985,0,47.3679,-122.182
158550,5,1.5,1710,8100,1.5,0,0,4,7,1710,0,1961,0,47.3839,-122.288
158800,3,1,960,8291,1,0,0,3,6,960,0,1950,0,47.5006,-122.334
159000,3,1,1320,6534,1,0,0,3,7,1320,0,1952,0,47.4806,-122.223
159000,3,1,1360,20000,1,0,0,4,7,1360,0,1953,0,47.2861,-122.253
159075,4,1.5,1580,6200,1,0,0,3,6,790,790,1944,0,47.4971,-122.24
159100,2,1,790,7095,1,0,0,3,6,790,0,1944,0,47.4928,-122.239
159995,2,1,1000,5026,1,0,0,5,5,760,240,1915,0,47.297,-122.225
160000,2,1,1070,4200,1,0,0,4,6,1070,0,1983,0,47.3336,-122.215
161500,3,1,1220,6000,1,0,0,5,7,1220,0,1961,0,47.2811,-122.214
161700,4,1.75,1720,7200,1,0,0,3,7,1220,500,1974,0,47.306,-122.375
162000,4,2,1440,7641,1,0,0,4,5,1440,0,1943,0,47.508,-122.183
162000,4,1,1460,16638,1,0,0,4,6,1460,0,1975,0,47.3431,-122.048
162000,3,2.25,1810,6750,1,0,0,3,7,1280,530,1978,0,47.2976,-122.377
162248,2,1,800,8960,1,0,0,4,6,800,0,1944,0,47.4756,-122.174
162500,2,1,760,6141,1,0,0,2,6,760,0,1920,0,47.5469,-122.277
162500,3,1.5,1390,7417,1,0,0,3,7,1390,0,1967,0,47.3369,-122.275
162950,2,1,950,2784,1,0,0,4,8,950,0,1972,0,47.3793,-122.321
163000,3,1.75,1290,4811,1,0,0,3,7,1290,0,1996,0,47.3912,-122.234
163000,2,2,1250,7543,1,0,0,3,7,1250,0,1962,0,47.4051,-122.296
163250,2,1,770,8150,1,0,0,3,6,770,0,1951,0,47.5324,-122.275
163500,2,1.5,1050,3419,2,0,0,3,7,1050,0,1996,0,47.3848,-122.039
163500,3,1,940,7200,1,0,0,4,7,940,0,1954,0,47.2979,-122.223
163800,2,2.5,1000,1092,2,0,0,3,7,990,10,2004,0,47.5419,-122.271
164000,3,1,1070,8250,1,0,0,3,7,1070,0,1961,0,47.2899,-122.192
165000,3,1,970,7503,1,0,0,4,6,970,0,1967,0,47.4688,-122.163
165000,3,1,1010,7690,1,0,0,4,6,1010,0,1958,0,47.4501,-122.176
165000,3,1,910,8700,1,0,0,4,6,910,0,1943,0,47.449,-122.29
165000,3,1.5,1020,10152,1,0,0,5,6,1020,0,1959,0,47.4971,-122.168
165000,3,1,970,6600,1,0,0,3,7,970,0,1965,0,47.4836,-122.332
165000,3,1,1380,7334,1,0,0,3,7,980,400,1981,0,47.4339,-122.192
165000,3,1.5,1280,7742,1,0,0,3,7,1280,0,1973,0,47.3323,-122.276
165000,3,1.5,1630,22764,1,0,0,3,7,1630,0,1970,0,47.3611,-122.293
165000,3,1,1050,5156,1.5,0,0,3,7,1050,0,1919,0,47.5169,-122.358
165000,3,2.5,1660,2415,2,0,0,3,7,1660,0,1983,0,47.3763,-122.148
165000,3,1.5,1250,7200,1,0,0,4,7,1250,0,1978,0,47.3678,-122.282
165050,3,1,1200,8514,1,0,0,3,7,1200,0,1959,0,47.2043,-122.008
166000,2,1,870,8487,1,0,0,4,6,870,0,1944,0,47.4955,-122.239
166000,3,1,1010,11675,1,0,0,3,7,1010,0,1957,0,47.4849,-122.301
169000,3,1.5,1470,18459,2,0,0,4,6,1470,0,1916,0,47.3302,-122.36
169000,3,1,910,7686,1,0,0,3,7,910,0,1969,0,47.3405,-122.288
169000,3,1.75,1720,9775,1,0,0,3,8,1720,0,1978,0,47.3731,-122.286
169100,3,2,1050,18304,1,0,0,4,7,1050,0,1953,0,47.3206,-122.269
169317,2,1,790,4000,1,0,2,3,7,790,0,1908,0,47.6248,-122.301
169500,3,1,1060,10023,1,0,0,3,6,1060,0,1962,0,47.2869,-122.36
169500,2,1,790,7450,1,0,0,4,6,790,0,1944,0,47.4743,-122.17
169575,3,1,1300,8284,1,0,0,3,7,1300,0,1968,0,47.3327,-122.306
169900,3,1,910,5800,1.5,0,0,4,5,910,0,1900,0,47.2068,-121.992
169950,3,1,840,8470,1,0,0,4,6,840,0,1961,0,47.3275,-122.338
169950,3,1,1180,9832,1,0,0,3,7,1180,0,1970,0,47.3845,-122.085
170000,1,1,480,4560,1,0,0,3,5,480,0,1922,0,47.5253,-121.826
170000,3,1,790,6750,1,0,0,2,6,790,0,1944,0,47.4984,-122.24
170000,3,0.75,1040,42180,1,0,0,2,6,1040,0,1947,0,47.4518,-122.199
170000,2,1,860,5265,1,0,0,3,6,860,0,1931,0,47.5048,-122.272
170000,3,1,1480,5670,1,0,0,3,6,780,700,1944,0,47.5175,-122.36
170000,2,1,870,6537,1,0,0,3,6,870,0,1948,0,47.4906,-122.306
170000,2,1,860,8636,1,0,0,3,6,860,0,1924,0,47.5081,-122.356
170000,2,1,810,9882,1,0,0,3,6,810,0,1944,0,47.4925,-122.239
170000,4,1.75,1920,7500,1,0,0,4,7,1920,0,1962,0,47.4222,-122.318
170000,4,1,1920,13787,1,0,0,4,7,1220,700,1966,0,47.4502,-122.277
170000,2,1,1500,18540,1,0,0,3,8,1500,0,1950,0,47.4727,-122.281
170500,2,1,1060,7700,1,0,0,3,7,820,240,1981,0,47.4599,-122.205
170500,3,1,1640,13939,1,0,0,3,7,1040,600,1960,0,47.3947,-122.313
171000,4,2,1520,19672,1,0,0,3,6,1020,500,1920,0,47.4683,-122.281
174000,2,1,900,13531,1,0,0,3,6,900,0,1979,0,47.2616,-122.251
174000,2,1,600,4854,1,0,0,5,6,600,0,1922,0,47.4927,-122.28
174500,2,1,1010,5200,1,0,0,3,7,1010,0,1955,0,47.4166,-122.323
174500,2,2.5,1240,2689,2,0,0,3,7,1240,0,1986,0,47.3236,-122.323
174900,3,1,1100,6000,1.5,0,0,2,6,1100,0,1926,0,47.5279,-122.318
174950,2,1,730,6000,1,0,0,3,6,730,0,1950,1,47.3832,-122.3
174950,3,1,1060,5200,1,0,0,5,6,1060,0,1970,0,47.3636,-122.093
175000,2,1,670,2378,1,0,0,3,5,670,0,1919,0,47.5769,-122.372
175000,2,1,800,7150,1,0,0,3,5,800,0,1933,0,47.3788,-122.224
175000,2,1,700,8174,1,0,0,3,5,700,0,1941,0,47.5136,-122.349
175000,1,1,620,8685,1,0,0,4,5,620,0,1976,0,47.4095,-122.29
175000,3,1.75,1430,4920,1,0,0,2,6,1430,0,1957,0,47.5388,-122.275
175000,2,1,660,5000,1,0,0,3,6,660,0,1915,0,47.5664,-122.364
175000,2,1,960,5508,1,0,0,3,6,770,190,1951,0,47.5307,-122.277
175000,2,1,620,6600,1,0,0,3,6,620,0,1963,0,47.4862,-122.33
175000,3,1,1150,8924,1,0,0,3,6,1150,0,1943,0,47.3865,-122.217
175000,2,1,840,12750,1,0,0,3,6,840,0,1925,0,47.484,-122.211
175000,6,1,1370,5080,1.5,0,0,3,6,1120,250,1931,0,47.5238,-122.35
175000,4,1,1300,6030,1.5,0,0,3,6,1300,0,1947,0,47.4778,-122.286
175000,2,1,1330,28270,1.5,0,0,3,6,1330,0,1925,0,47.4824,-122.274
175000,2,1,1170,8925,1,0,2,3,6,1170,0,1911,0,47.4017,-122.321
175000,2,1,1020,5130,1,0,0,4,6,1020,0,1948,0,47.301,-122.226
175000,3,1,1280,7572,1,0,0,4,6,1280,0,1958,0,47.4491,-122.176
175000,2,1.75,1050,9800,1.5,0,0,4,6,1050,0,1975,0,47.7595,-121.473
175000,2,1,740,3434,1,0,0,5,6,740,0,1920,0,47.2088,-121.992
175000,2,1,1300,44431,1,0,0,5,6,1300,0,1958,0,47.327,-122.267
175000,3,1,1460,11880,1,0,0,2,7,1460,0,1961,0,47.3762,-122.219
176000,2,1,770,5200,1,0,0,5,6,770,0,1969,0,47.3627,-122.087
176000,3,2.25,1540,5449,1,0,0,2,7,1180,360,1989,0,47.29,-122.358
176000,3,3.25,1340,5434,2,0,0,3,7,1340,0,1986,0,47.3779,-122.045
176000,2,1,920,2332,1,0,0,4,8,920,0,1980,0,47.3779,-122.32
176250,4,2,1440,6702,1,0,0,4,7,1440,0,1966,0,47.3056,-122.217
176500,3,1,930,9900,1.5,0,0,4,5,930,0,1910,0,47.3745,-122.231
177000,3,1,870,5200,1,0,0,5,6,870,0,1969,0,47.3695,-122.081
177000,3,1.75,1150,8079,1,0,0,4,7,1150,0,1983,0,47.3766,-122.18
177500,3,1.5,1220,6000,1,0,0,3,7,1220,0,1968,0,47.4904,-122.222
178000,4,1.5,1200,11163,1.5,0,0,4,6,1200,0,1970,0,47.3024,-122.106
178000,3,1,840,6500,1,0,0,5,6,840,0,1969,0,47.3704,-122.08
178000,5,1.5,1990,18200,1,0,0,3,7,1990,0,1960,0,47.4938,-122.262
179900,3,1,1010,9920,1,0,0,3,6,1010,0,1977,0,47.3238,-122.14
179900,3,1.75,1230,12000,1,0,0,3,6,1230,0,1970,0,47.2878,-122.251
179950,4,1.5,1130,5200,1,0,0,3,6,1130,0,1968,0,47.3616,-122.089
179950,2,1,1200,9000,1,0,0,3,6,1200,0,1958,0,47.3277,-122.349
179950,3,1,920,4875,1,0,0,5,6,920,0,1969,0,47.3648,-122.081
179950,2,1,1100,7323,1,0,0,3,7,780,320,1982,0,47.2874,-122.37
179950,3,1,1130,9907,1,0,0,3,7,1130,0,1954,0,47.4362,-122.286
179950,3,1,960,10125,1,0,0,4,7,960,0,1952,0,47.3335,-122.305
180000,3,1,1960,9583,2,0,0,2,5,1960,0,1908,0,47.505,-122.171
180000,2,1,960,87991,1.5,0,0,3,5,960,0,1946,0,47.63,-121.9
188000,1,1,550,16345,1,0,0,3,4,550,0,1945,0,47.5181,-122.339
190000,3,1,1040,8910,1,0,0,3,6,1040,0,1943,0,47.5024,-122.32
190000,3,1.75,1100,9452,1,0,0,3,6,1100,0,1942,0,47.4864,-122.337
190000,2,1,700,9500,1,0,0,3,6,700,0,1951,0,47.5294,-122.276
190000,2,1,930,11450,1,0,0,3,6,930,0,1946,0,47.4862,-122.264
191000,3,1.5,800,8850,1,0,0,4,6,800,0,1959,0,47.3266,-122.348
191000,2,1,900,3400,1,0,0,5,6,900,0,1905,0,47.5269,-122.314
191000,2,1,700,5000,1,0,0,5,6,700,0,1952,0,47.4927,-122.172
191000,3,1,840,5525,1,0,0,5,6,840,0,1969,0,47.3607,-122.085
191000,3,1,990,8255,1,0,0,3,7,990,0,1953,0,47.425,-122.331
191950,2,2.5,1390,1302,2,0,0,3,7,1390,0,1987,0,47.3081,-122.329
192000,2,1.75,1340,7380,1,0,0,3,6,1340,0,1940,0,47.4785,-122.229
192000,3,1.75,1240,10361,1,0,0,3,6,1240,0,1987,0,47.37,-122.151
192000,2,1,700,10540,1,0,0,3,6,700,0,1953,0,47.438,-122.336
192500,1,1,470,63737,1,0,2,5,5,470,0,1924,0,47.2163,-121.984
192500,2,1,950,7692,1,0,0,3,6,950,0,1926,0,47.4909,-122.298
192500,3,1,1080,8580,1.5,0,0,3,6,1080,0,1900,0,47.4716,-122.262
192500,3,1.75,1420,7205,1,0,0,3,7,1420,0,1986,0,47.3555,-122.175
192500,3,1,1100,9750,1,0,0,4,7,1100,0,1966,0,47.3248,-122.345
192950,3,1,1170,3330,2,0,0,4,6,1170,0,1969,0,47.3155,-122.182
193000,2,1,680,8640,1,0,0,4,5,680,0,1951,0,47.4559,-122.289
195000,3,2,1230,8235,1.5,0,0,3,6,1230,0,1959,0,47.4853,-122.304
195000,2,2,1180,2553,2,0,0,3,6,1180,0,2005,0,47.3501,-122.02
195000,2,1,1280,7861,1,0,0,4,6,1280,0,1913,0,47.3007,-122.228
197500,2,1,820,8860,1,0,0,3,6,820,0,1950,0,47.452,-122.19
197500,3,1,980,3090,1.5,0,0,3,6,980,0,1903,0,47.5525,-122.277
197500,3,1,1330,5412,2,0,0,5,7,1330,0,1905,0,47.2053,-121.993
198000,3,1,860,5185,1,0,0,4,6,860,0,1968,0,47.3634,-122.086
198000,3,1.75,1300,6318,1,0,0,3,7,1300,0,1980,0,47.2752,-122.251
198000,3,1.5,1430,7347,1,0,0,3,7,820,610,1980,0,47.2927,-122.369
198000,2,1,790,14200,1,0,0,3,7,790,0,1951,0,47.459,-122.285
198000,4,1.75,2080,7200,1,0,0,4,7,1050,1030,1966,0,47.3385,-122.282
198400,3,1,1040,8645,1,0,0,4,7,1040,0,1962,0,47.3631,-122.116
198500,3,1.75,1520,7137,1,0,0,3,5,1520,0,1932,0,47.4924,-122.311
198500,2,1,1050,9600,1,0,0,4,6,1050,0,1959,0,47.3274,-122.346
198900,2,1,1210,18700,1,0,0,4,7,1210,0,1940,0,47.3752,-122.166
199000,4,2,1440,9477,1,0,0,3,5,1440,0,1943,0,47.5093,-122.182
199000,3,1,1000,8512,1,0,0,3,6,1000,0,1991,0,47.2151,-121.993
199000,2,1,1140,15120,1,0,0,4,6,990,150,1932,0,47.4521,-122.196
199000,2,1,720,7200,1,0,0,5,6,720,0,1943,0,47.4763,-122.177
199000,3,2.5,1750,6725,1,0,0,3,7,1330,420,1993,0,47.352,-122.058
199000,3,1,1510,9100,1,0,0,3,7,1510,0,1966,0,47.3331,-122.319
199000,3,1,1390,21262,1,0,0,3,7,1390,0,1958,0,47.4454,-122.185
199000,4,1,1280,10521,1.5,0,0,3,7,1280,0,1960,0,47.4215,-122.289
200000,2,1,790,5985,1,0,0,3,6,790,0,1944,0,47.4941,-122.24
200000,2,1,1000,6227,1,0,0,3,6,1000,0,1949,0,47.513,-122.333
200000,2,1,1010,7200,1,0,0,3,6,1010,0,1956,0,47.4815,-122.339
200000,3,1,960,7500,1,0,0,3,6,960,0,1953,0,47.4966,-122.255
200000,3,1,930,7590,1,0,0,3,6,820,110,1943,0,47.4802,-122.335
200000,2,1,830,8000,1,0,0,3,6,830,0,1954,0,47.4215,-122.318
200000,2,1,950,8100,1,0,0,3,6,950,0,1955,0,47.4572,-122.351
200000,2,1,1250,8520,1,0,0,3,6,1250,0,1928,0,47.5158,-122.378
200000,3,1.5,1090,10454,1,0,0,3,6,1090,0,1963,0,47.3425,-122.082
200000,4,1,1310,5200,1.5,0,0,3,6,1160,150,1945,0,47.5384,-122.37
200000,3,1.5,2060,15837,1.5,0,0,3,6,2060,0,1903,0,47.4819,-122.223
200000,3,1,1050,5000,1,0,0,4,6,1050,0,1967,0,47.4923,-122.165
205000,3,2,1800,11419,1,0,0,3,8,1800,0,1989,0,47.2623,-122.217
205000,3,2.5,1870,3118,2,0,0,3,8,1870,0,1993,0,47.3739,-122.056
205000,4,2.5,1767,4500,2,0,0,3,8,1767,0,2006,0,47.2607,-122.25
205000,3,2.25,1250,952,3,0,0,3,8,1250,0,2008,0,47.7098,-122.333
205425,2,1,880,6780,1,0,0,4,6,880,0,1945,0,47.5009,-122.248
